lecture_id,slide_id,status,onchain_hash,computed_hash,onchain_uri,registrant,timestamp
6,38,ok,0x2439c53eeacf8e02aff69f24fd0c4af67c5413b623bf01159be401163ffb8782,0x2439c53eeacf8e02aff69f24fd0c4af67c5413b623bf01159be401163ffb8782,Lecture 6/Slide38.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817500
6,39,ok,0x6e1837c07cfd8b1408059740b1f405074b19597b5dadcfd570c8fb18f849f4e2,0x6e1837c07cfd8b1408059740b1f405074b19597b5dadcfd570c8fb18f849f4e2,Lecture 6/Slide39.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817501
6,40,ok,0xc59b2af1bb6f6094892c4e792bc8b173c560f38e96ba56868167094327d96960,0xc59b2af1bb6f6094892c4e792bc8b173c560f38e96ba56868167094327d96960,Lecture 6/Slide40.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817502
6,41,ok,0x6b7910ff8f06cd267bfbf3be27a74cd968ddb82df10f439d4a284291f9a57246,0x6b7910ff8f06cd267bfbf3be27a74cd968ddb82df10f439d4a284291f9a57246,Lecture 6/Slide41.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817503
6,42,ok,0xa45c9a86fcec502d1183ce1c83bcb8e93257bd51c3a0679b0fa8ce13247bcaff,0xa45c9a86fcec502d1183ce1c83bcb8e93257bd51c3a0679b0fa8ce13247bcaff,Lecture 6/Slide42.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817504
7,1,ok,0xe989f3009e040b029499508f7e6477875e5c77f3cd4824a972309bc7eaaa12a4,0xe989f3009e040b029499508f7e6477875e5c77f3cd4824a972309bc7eaaa12a4,Lecture 7/Slide1.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817505
7,2,ok,0x42a649766c4ff5ce48790d4f9810320dd32377dc740cd6cd50d1e2047e8d3308,0x42a649766c4ff5ce48790d4f9810320dd32377dc740cd6cd50d1e2047e8d3308,Lecture 7/Slide2.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817506
7,3,ok,0x46e10daa6d0bb0ed8837609ba651ee75822d95a3baa7640e0923605508eca767,0x46e10daa6d0bb0ed8837609ba651ee75822d95a3baa7640e0923605508eca767,Lecture 7/Slide3.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817507
7,4,ok,0xbe4fb9542f3854015f435565d4fa8b60bcc625f045380f906591c23d417bf2eb,0xbe4fb9542f3854015f435565d4fa8b60bcc625f045380f906591c23d417bf2eb,Lecture 7/Slide4.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817508
7,5,ok,0x12985fb2c535722e5b9df67326be10abcfef2398a688f59d8f57ec9e524aa268,0x12985fb2c535722e5b9df67326be10abcfef2398a688f59d8f57ec9e524aa268,Lecture 7/Slide5.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817509
7,6,ok,0x30e608b15d5962618c4a131fd145b62186031b0c0a09f331de8d1baa1f87f33a,0x30e608b15d5962618c4a131fd145b62186031b0c0a09f331de8d1baa1f87f33a,Lecture 7/Slide6.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817510
7,7,ok,0x33802617810ae0c6128e9bfe0487350065318e1327e68c7b9fadda3f72932af4,0x33802617810ae0c6128e9bfe0487350065318e1327e68c7b9fadda3f72932af4,Lecture 7/Slide7.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817511
7,8,ok,0x77cbfea94fc04485bc757227d278a84016657441a23915146e5b7b1eab9ec9b9,0x77cbfea94fc04485bc757227d278a84016657441a23915146e5b7b1eab9ec9b9,Lecture 7/Slide8.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817512
7,9,ok,0xd0e0fb12316d0f303bd9131a22809c60c1a073fa4e5be2cc2360b08595f491e4,0xd0e0fb12316d0f303bd9131a22809c60c1a073fa4e5be2cc2360b08595f491e4,Lecture 7/Slide9.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817513
7,10,ok,0xfea4fbb925351c0bbe55b3f4c6ea36b8815ef9e18b7d4c9cc9e329e1770387c2,0xfea4fbb925351c0bbe55b3f4c6ea36b8815ef9e18b7d4c9cc9e329e1770387c2,Lecture 7/Slide10.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817514
7,11,ok,0x5bcc3985f02a1a6a2b8916a885fc41f514446665c76f92e75da236d52aa3800e,0x5bcc3985f02a1a6a2b8916a885fc41f514446665c76f92e75da236d52aa3800e,Lecture 7/Slide11.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817515
7,12,ok,0x30fa1cb7a47a2b9701171189fb523e04e15631e3f23b953774463c42803b31fd,0x30fa1cb7a47a2b9701171189fb523e04e15631e3f23b953774463c42803b31fd,Lecture 7/Slide12.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817516
7,13,ok,0xf4f2d3c1efe21902b9735db3045352e3f00161ccad8b78394e816d51c1827faa,0xf4f2d3c1efe21902b9735db3045352e3f00161ccad8b78394e816d51c1827faa,Lecture 7/Slide13.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817517
7,14,ok,0xacc6feca42fe76d9f93cd45d57dde27fe02d92cf17759769dbef099968a0f5a2,0xacc6feca42fe76d9f93cd45d57dde27fe02d92cf17759769dbef099968a0f5a2,Lecture 7/Slide14.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817518
7,15,ok,0x1043d65f75488879596796e3028befcf12ee9902a9168666e010bc06dd4a8861,0x1043d65f75488879596796e3028befcf12ee9902a9168666e010bc06dd4a8861,Lecture 7/Slide15.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817519
7,16,ok,0x609e9a3b69c342534e98b218152ebf1afa4d25f0a92e2ce84359deccba249ed2,0x609e9a3b69c342534e98b218152ebf1afa4d25f0a92e2ce84359deccba249ed2,Lecture 7/Slide16.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817520
7,17,ok,0x37a04870743b316d466561de10e7d2cc6aa4a08e1cd6b48481447c961605ef3e,0x37a04870743b316d466561de10e7d2cc6aa4a08e1cd6b48481447c961605ef3e,Lecture 7/Slide17.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817521
7,18,ok,0xb2a4a5cf976335f44b544963d74db149a33e10ea8a52f07352fdd6d3de44abcb,0xb2a4a5cf976335f44b544963d74db149a33e10ea8a52f07352fdd6d3de44abcb,Lecture 7/Slide18.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817522
7,19,ok,0x3193ab2a15dc2b9a1d16f64a144ddfea49945d614bdc4ef8d71ac2006da2f58a,0x3193ab2a15dc2b9a1d16f64a144ddfea49945d614bdc4ef8d71ac2006da2f58a,Lecture 7/Slide19.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817523
7,20,ok,0x4aa4a6c5f96c0e1112196d77870389f5d6df2196fbfb2aac39c241122ec94123,0x4aa4a6c5f96c0e1112196d77870389f5d6df2196fbfb2aac39c241122ec94123,Lecture 7/Slide20.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817524
7,21,ok,0xa2eed9638d719bf6b62bfc41333bd80fe43b4563782f5645ce097043aacc125b,0xa2eed9638d719bf6b62bfc41333bd80fe43b4563782f5645ce097043aacc125b,Lecture 7/Slide21.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817525
7,22,ok,0xb774014e487cd9b287c3ce5fd71669f505c7aaf142512885a5a137449e9df646,0xb774014e487cd9b287c3ce5fd71669f505c7aaf142512885a5a137449e9df646,Lecture 7/Slide22.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817526
7,23,ok,0xc793329a21ef7bfc2dfd94f9cb872b912a552914df841c2896b7b5a64841a749,0xc793329a21ef7bfc2dfd94f9cb872b912a552914df841c2896b7b5a64841a749,Lecture 7/Slide23.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817527
7,24,ok,0x671642e7d5a725971ec04f0eaf23951a6161b7d10469858cbb662b16ae5cc3ff,0x671642e7d5a725971ec04f0eaf23951a6161b7d10469858cbb662b16ae5cc3ff,Lecture 7/Slide24.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817528
7,25,ok,0xccf3adcfb548ffbc91b442e6a20de13502e3f8ee027cd2501511e914b988c995,0xccf3adcfb548ffbc91b442e6a20de13502e3f8ee027cd2501511e914b988c995,Lecture 7/Slide25.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817529
7,26,ok,0x636507e1bb4d828456eef0a0b83b8901fb425607aa20b51cffe919fb06214fb2,0x636507e1bb4d828456eef0a0b83b8901fb425607aa20b51cffe919fb06214fb2,Lecture 7/Slide26.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817530
7,27,ok,0xecdaf69bfeed6c136c731b93343907da91cb1c185b0e6a7f556a4f7d33a5986e,0xecdaf69bfeed6c136c731b93343907da91cb1c185b0e6a7f556a4f7d33a5986e,Lecture 7/Slide27.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817531
7,28,ok,0x858608f3ef7f7c87ad5130a36da318f9f72e415503d66e421a8a3371894f5316,0x858608f3ef7f7c87ad5130a36da318f9f72e415503d66e421a8a3371894f5316,Lecture 7/Slide28.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817532
7,29,ok,0x8949db4580a3e8dd59dbfaa9c1e062a2c85f0b4dba30433f04ac740c9e4a59e6,0x8949db4580a3e8dd59dbfaa9c1e062a2c85f0b4dba30433f04ac740c9e4a59e6,Lecture 7/Slide29.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817533
7,30,ok,0x5243aa155eb9a8a14213d21dd74e8a6a4faf5d6a884c6b8bc4b5759c704aeb5f,0x5243aa155eb9a8a14213d21dd74e8a6a4faf5d6a884c6b8bc4b5759c704aeb5f,Lecture 7/Slide30.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817534
7,31,ok,0x5944b60a25f1d8c87c21514d8801229d2eb59c9fc9f4a84680f98486ac1423e2,0x5944b60a25f1d8c87c21514d8801229d2eb59c9fc9f4a84680f98486ac1423e2,Lecture 7/Slide31.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817535
7,32,ok,0xa0f6e64bf3e51e86f3373dba2f03b0e750ff82d05ec7c95e6ff22b5c0817cda6,0xa0f6e64bf3e51e86f3373dba2f03b0e750ff82d05ec7c95e6ff22b5c0817cda6,Lecture 7/Slide32.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817536
7,33,ok,0x66b5023d6b2ce78ea262dac750fcccc920aba47845ec0bc737398658ab4e0c7c,0x66b5023d6b2ce78ea262dac750fcccc920aba47845ec0bc737398658ab4e0c7c,Lecture 7/Slide33.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817537
7,34,ok,0x3bcc5298def4dead7d9bf4a49e85af2dc22896ccc7c5917da1cb28587daede94,0x3bcc5298def4dead7d9bf4a49e85af2dc22896ccc7c5917da1cb28587daede94,Lecture 7/Slide34.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817538
7,35,ok,0x65ef20195e0023727972240ecb475466fba11f896266935e2c84ef43207e6ce4,0x65ef20195e0023727972240ecb475466fba11f896266935e2c84ef43207e6ce4,Lecture 7/Slide35.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817539
7,36,ok,0x3e130868aa3c859b1212701c730ece790f48cd45bffc1fb079109011a3ab6423,0x3e130868aa3c859b1212701c730ece790f48cd45bffc1fb079109011a3ab6423,Lecture 7/Slide36.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817540
7,37,ok,0xf5b9f34ffa42ef7947df7ee28265fe097e8f371efaa39be3e644a9bff70dfbd8,0xf5b9f34ffa42ef7947df7ee28265fe097e8f371efaa39be3e644a9bff70dfbd8,Lecture 7/Slide37.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817541
7,38,ok,0xb86afc26d7753061512fb2390a776d1f6ebee55b5a8dece8098f69ae6baac123,0xb86afc26d7753061512fb2390a776d1f6ebee55b5a8dece8098f69ae6baac123,Lecture 7/Slide38.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817542
7,39,ok,0x70b4653647491bdfc1d9c47adc9c93d3f1b10b27f34fd7a2ee7107365de2c59b,0x70b4653647491bdfc1d9c47adc9c93d3f1b10b27f34fd7a2ee7107365de2c59b,Lecture 7/Slide39.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817543
7,40,ok,0x8d76ce3bb6ddd8d0fc9ff85876d40e84e4d2995984e8f7e183a8ed01521afec3,0x8d76ce3bb6ddd8d0fc9ff85876d40e84e4d2995984e8f7e183a8ed01521afec3,Lecture 7/Slide40.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817544
7,41,ok,0xe3de2e90cb84d46148ac6a5752ad2143c067a20258461579355662e658fc3d0b,0xe3de2e90cb84d46148ac6a5752ad2143c067a20258461579355662e658fc3d0b,Lecture 7/Slide41.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817545
7,42,ok,0x68038776dcae7832cfb2bb1e6c1a248ef2142500fbaf97e394b6d4ad5690156d,0x68038776dcae7832cfb2bb1e6c1a248ef2142500fbaf97e394b6d4ad5690156d,Lecture 7/Slide42.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817546
7,43,ok,0xc7cd35bbb29503ec8fa09710aa76bb7517322f95e0831a49bc7d4dc85efc3e6c,0xc7cd35bbb29503ec8fa09710aa76bb7517322f95e0831a49bc7d4dc85efc3e6c,Lecture 7/Slide43.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817547
7,44,ok,0x0ba1682d090e64c8c7b2d4b118682a526fd7e5e83ee427827a3fa9019d4c3d80,0x0ba1682d090e64c8c7b2d4b118682a526fd7e5e83ee427827a3fa9019d4c3d80,Lecture 7/Slide44.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817548
7,45,ok,0x4cdff931d3cd91ad89fcee8264c2e93299c29402337a85c558c97d8f7e0f3906,0x4cdff931d3cd91ad89fcee8264c2e93299c29402337a85c558c97d8f7e0f3906,Lecture 7/Slide45.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817549
7,46,ok,0x41d1ae4970a263e662c26fbb39793cba0f5a46dd65eba2da8a1d06a354b1d4b1,0x41d1ae4970a263e662c26fbb39793cba0f5a46dd65eba2da8a1d06a354b1d4b1,Lecture 7/Slide46.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817550
7,47,ok,0xdf490a9acff8eadd67449400f30b6c3f0b6d55836f1751a90338b27b2f36a8ab,0xdf490a9acff8eadd67449400f30b6c3f0b6d55836f1751a90338b27b2f36a8ab,Lecture 7/Slide47.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817551
8,1,ok,0x854291e0168a106b07a0ffd74f61896ab3bac441906b742d44ee7eb6b749b014,0x854291e0168a106b07a0ffd74f61896ab3bac441906b742d44ee7eb6b749b014,Lecture 8/Slide1.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817552
8,2,ok,0xc271f3f7504e6253777ecf23b7a7996210f52f9b828b3fad764874f45eaeb096,0xc271f3f7504e6253777ecf23b7a7996210f52f9b828b3fad764874f45eaeb096,Lecture 8/Slide2.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817553
8,3,ok,0x60c7811f975a9c97da254ab748cefec3da4d2bfa028c54c34c8066d14cec1fe9,0x60c7811f975a9c97da254ab748cefec3da4d2bfa028c54c34c8066d14cec1fe9,Lecture 8/Slide3.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817554
8,4,ok,0xa44afcbc1acffad27df6b345329fc403a98c22612f64364af6de61415c207e51,0xa44afcbc1acffad27df6b345329fc403a98c22612f64364af6de61415c207e51,Lecture 8/Slide4.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817555
8,5,ok,0xcd872e3090e8991f69741018ad35ed10903b80f73ad294c4002d657f04388d02,0xcd872e3090e8991f69741018ad35ed10903b80f73ad294c4002d657f04388d02,Lecture 8/Slide5.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817556
8,6,ok,0x8e263aee264a4fedaa6edede5a9049727eae337078de49c3325e7883709ccef0,0x8e263aee264a4fedaa6edede5a9049727eae337078de49c3325e7883709ccef0,Lecture 8/Slide6.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817557
8,7,ok,0xb4e478c496537b6eaa16c298068f38e12e2097c6211b59090c1417fbe64169b6,0xb4e478c496537b6eaa16c298068f38e12e2097c6211b59090c1417fbe64169b6,Lecture 8/Slide7.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817558
8,8,ok,0x026836fb0a36818930e1f33d74dab7b1365da145fddf648ad5447d11e6001d43,0x026836fb0a36818930e1f33d74dab7b1365da145fddf648ad5447d11e6001d43,Lecture 8/Slide8.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817559
8,9,ok,0x8df4b0e7520727572134336d4b686d93540854b2f4ac5af6f7e8827b8729c7a6,0x8df4b0e7520727572134336d4b686d93540854b2f4ac5af6f7e8827b8729c7a6,Lecture 8/Slide9.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817560
8,10,ok,0x0034a22a46de66e3e51dc849ef20c523343826071c1f789c309092e10fb4dafc,0x0034a22a46de66e3e51dc849ef20c523343826071c1f789c309092e10fb4dafc,Lecture 8/Slide10.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817561
8,11,ok,0x5e653bee6be878fabcb0622afee9d850359100eb1968809ba52f32df85de69d4,0x5e653bee6be878fabcb0622afee9d850359100eb1968809ba52f32df85de69d4,Lecture 8/Slide11.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817562
8,12,ok,0xed13a6152a96e57a04de9f69191abadb820dbe70797a5f2d2e57bd21509e10e5,0xed13a6152a96e57a04de9f69191abadb820dbe70797a5f2d2e57bd21509e10e5,Lecture 8/Slide12.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817563
8,13,ok,0x8f0048173016e69c0851d9dfa325ff2cd01e0859dda655110c0c8230998ac1fc,0x8f0048173016e69c0851d9dfa325ff2cd01e0859dda655110c0c8230998ac1fc,Lecture 8/Slide13.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817564
8,14,ok,0x8da20af469c604579978ba63a9cc6fe948e93cb7e3163519cf7fbabc3460467e,0x8da20af469c604579978ba63a9cc6fe948e93cb7e3163519cf7fbabc3460467e,Lecture 8/Slide14.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817565
8,15,ok,0x4b890a648c0a91b38e46ef96c110e1d693246bf6a69116d534790c8c8112d696,0x4b890a648c0a91b38e46ef96c110e1d693246bf6a69116d534790c8c8112d696,Lecture 8/Slide15.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817566
8,16,ok,0x123db4d62efc866c6744f5096b2d18f1f91dc3f8747a0a85c531d09fce02356e,0x123db4d62efc866c6744f5096b2d18f1f91dc3f8747a0a85c531d09fce02356e,Lecture 8/Slide16.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817567
8,17,ok,0x2c119ac359f7d5711e2240924e7b1f284d8ffa052e86ea4a1921f88bb4e1b80f,0x2c119ac359f7d5711e2240924e7b1f284d8ffa052e86ea4a1921f88bb4e1b80f,Lecture 8/Slide17.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817568
8,18,ok,0x71fa4d185b4a68dd9febeb9742ecf32733ce0b42f20be06e3137eb2adba31be4,0x71fa4d185b4a68dd9febeb9742ecf32733ce0b42f20be06e3137eb2adba31be4,Lecture 8/Slide18.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817569
8,19,ok,0x2c9454a68462f75d4784acd160a75f6242214e301dfd2d8741f5d3493174a6ea,0x2c9454a68462f75d4784acd160a75f6242214e301dfd2d8741f5d3493174a6ea,Lecture 8/Slide19.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817570
8,20,ok,0x65a5411b41ad5f602ac1d1bc462f8f67871ce936091a89cb95c6dba7b2dcba92,0x65a5411b41ad5f602ac1d1bc462f8f67871ce936091a89cb95c6dba7b2dcba92,Lecture 8/Slide20.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817571
8,21,ok,0xe38f75aa2d748e0b80b232294e357296a9c5c3b92a222c01f8200571aed7778f,0xe38f75aa2d748e0b80b232294e357296a9c5c3b92a222c01f8200571aed7778f,Lecture 8/Slide21.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817572
8,22,ok,0x9081f292526515c600b57b5d7ed978b9eb8a3b6ae5c25f4676cdfc23e743c542,0x9081f292526515c600b57b5d7ed978b9eb8a3b6ae5c25f4676cdfc23e743c542,Lecture 8/Slide22.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817573
8,23,ok,0xea5fdd8189271a1cf2b8676bcc962cab207a9b875f381d29de845ce7bb9dbf1a,0xea5fdd8189271a1cf2b8676bcc962cab207a9b875f381d29de845ce7bb9dbf1a,Lecture 8/Slide23.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817574
8,24,ok,0x72cdcc7d5a892c19fea1736865fcee1099b2eb8ac0e1af877d8b8a880340378c,0x72cdcc7d5a892c19fea1736865fcee1099b2eb8ac0e1af877d8b8a880340378c,Lecture 8/Slide24.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817575
8,25,ok,0xd7b1da2704021d70930b901da49b22188cee04218ccc2141ef5e74290a6ad6bf,0xd7b1da2704021d70930b901da49b22188cee04218ccc2141ef5e74290a6ad6bf,Lecture 8/Slide25.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817576
8,26,ok,0xdca2fb9af1abc95120d6fa84bd0f55197c5f1ab1274426b981d8135f77abfc3b,0xdca2fb9af1abc95120d6fa84bd0f55197c5f1ab1274426b981d8135f77abfc3b,Lecture 8/Slide26.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817577
8,27,ok,0x8bbbb413118dc2d93a8e30708c0ede010757a8c4db53872df55310c58df9e806,0x8bbbb413118dc2d93a8e30708c0ede010757a8c4db53872df55310c58df9e806,Lecture 8/Slide27.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817578
8,28,ok,0xbaaf6bd74a18af682a62e1f86715f2fc3c2f8a31b95a27ac90cdb6465cb36b2c,0xbaaf6bd74a18af682a62e1f86715f2fc3c2f8a31b95a27ac90cdb6465cb36b2c,Lecture 8/Slide28.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817579
8,29,ok,0xc0617133bf34fea39a232898a663ac2d1651ea0cf8a88053a4e0f31a7e6cbb6f,0xc0617133bf34fea39a232898a663ac2d1651ea0cf8a88053a4e0f31a7e6cbb6f,Lecture 8/Slide29.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817580
8,30,ok,0xc8c72dc6ecd80380ccde02cab7faa1f8579ec83c49ed4364e911e3fe45b46e9e,0xc8c72dc6ecd80380ccde02cab7faa1f8579ec83c49ed4364e911e3fe45b46e9e,Lecture 8/Slide30.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817581
8,31,ok,0xe631038e659318b3beec792636c95c25c149cb41d4ee57df3d967dc136e6343d,0xe631038e659318b3beec792636c95c25c149cb41d4ee57df3d967dc136e6343d,Lecture 8/Slide31.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817582
8,32,ok,0x4c0da136d06c3427ac21e4550f6a777949c471ffc5221e2538cb41b60766a624,0x4c0da136d06c3427ac21e4550f6a777949c471ffc5221e2538cb41b60766a624,Lecture 8/Slide32.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817583
8,33,ok,0x65db77147fc46a86b43251a4e706f6f68d7eaa0500a5e79746b05ada9f2bc28d,0x65db77147fc46a86b43251a4e706f6f68d7eaa0500a5e79746b05ada9f2bc28d,Lecture 8/Slide33.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817584
8,34,ok,0x37811d2572ad30cc31818b6bcfd14ee48a1164cfbba70253989dec54b264c1da,0x37811d2572ad30cc31818b6bcfd14ee48a1164cfbba70253989dec54b264c1da,Lecture 8/Slide34.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817585
8,35,ok,0x6bc73a12effc9dcb09beb6359cbcdad8f65bda3e3cd80f0eaf5d5151e2095bf5,0x6bc73a12effc9dcb09beb6359cbcdad8f65bda3e3cd80f0eaf5d5151e2095bf5,Lecture 8/Slide35.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817586
8,36,ok,0x960e6053c3293813fc20e5eefdd947c4fb0af2605f62ec22945c3100c405d37c,0x960e6053c3293813fc20e5eefdd947c4fb0af2605f62ec22945c3100c405d37c,Lecture 8/Slide36.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817587
8,37,ok,0xb8add15aef5d68f3cbc7efebb766d1d19f707fe50f9f9886c32316fd5cec1347,0xb8add15aef5d68f3cbc7efebb766d1d19f707fe50f9f9886c32316fd5cec1347,Lecture 8/Slide37.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817588
8,38,ok,0xaaf3e9c53a86a784177c2b43b8db23e676999f0f11bac226b858f7f7caec1920,0xaaf3e9c53a86a784177c2b43b8db23e676999f0f11bac226b858f7f7caec1920,Lecture 8/Slide38.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817589
8,39,ok,0x303364ebfcba1404c5cc883e379cdca84639476cd63df79e2911d5116219d43e,0x303364ebfcba1404c5cc883e379cdca84639476cd63df79e2911d5116219d43e,Lecture 8/Slide39.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817590
8,40,ok,0x30decf9a0c07993e984115f0c2cfaec76fd297b87ca00c76baac17c8f6ac65e7,0x30decf9a0c07993e984115f0c2cfaec76fd297b87ca00c76baac17c8f6ac65e7,Lecture 8/Slide40.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817591
8,41,ok,0x6a81fef76309f31939549d5e04dd4842924486ba6c26d4784b1ab617d0ca5070,0x6a81fef76309f31939549d5e04dd4842924486ba6c26d4784b1ab617d0ca5070,Lecture 8/Slide41.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817592
8,42,ok,0x7fe4f5456b250f8a881a7575e99e3ff7da3c71a105d7c6fd1cef3e0b038e36d1,0x7fe4f5456b250f8a881a7575e99e3ff7da3c71a105d7c6fd1cef3e0b038e36d1,Lecture 8/Slide42.json,0xf39Fd6e51aad88F6F4ce6aB8827279cffFb92266,1764817593
